Species ID,Common Name,Scientific Name,Family,Category,Status,Elevation Min,Elevation Max,Sensitivity
flora-1185,"Wild Rose (Rosa sp.)","Rosa specio-1185","Plant Family","Shrub",LC,1206,2645,low
flora-1186,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1186","Plant Family","Shrub/Climber",LC,1000,1687,low
flora-1187,"Primrose (Primula sp.)","Primula specio-1187","Plant Family","Alpine Herb",LC,2247,3982,low
flora-1188,"Rock Jasmine (Androsace sp.)","Androsace specio-1188","Plant Family","Alpine Herb",VU,1622,2629,medium
flora-1189,"Gentian (Gentiana sp.)","Gentiana specio-1189","Plant Family","Alpine Herb",LC,2105,2648,low
flora-1190,"Catmint (Nepeta sp.)","Nepeta specio-1190","Plant Family","Herb",LC,1318,1943,low
flora-1191,"Sage (Salvia sp.)","Salvia specio-1191","Plant Family","Herb",LC,1249,2224,low
flora-1192,"Milkvetch (Astragalus sp.)","Astragalus specio-1192","Plant Family","Herb/Shrub",LC,1086,1618,low
flora-1193,"Sedge (Carex sp.)","Carex specio-1193","Plant Family","Sedge",LC,1000,3300,low
flora-1194,"Bog Sedge (Kobresia sp.)","Kobresia specio-1194","Plant Family","Sedge",LC,1008,2089,low
flora-1195,"Willow (Salix sp.)","Salix specio-1195","Plant Family","Tree/Shrub",LC,1000,2409,low
flora-1196,"Corydalis (Corydalis sp.)","Corydalis specio-1196","Plant Family","Herb",LC,1461,2023,low
flora-1197,"Lousewort (Pedicularis sp.)","Pedicularis specio-1197","Plant Family","Herb",LC,1741,3585,low
flora-1198,"Campion (Silene sp.)","Silene specio-1198","Plant Family","Herb",LC,1248,2798,low
flora-1199,"Willowherb (Epilobium sp.)","Epilobium specio-1199","Plant Family","Herb",LC,1449,2709,low
flora-1200,"Buttercup (Ranunculus sp.)","Ranunculus specio-1200","Plant Family","Herb",LC,1000,2274,low
flora-1201,"Monkshood (Aconitum sp.)","Aconitum specio-1201","Plant Family","Herb",LC,1966,2953,low
flora-1202,"Windflower (Anemone sp.)","Anemone specio-1202","Plant Family","Herb",LC,1084,2863,low
flora-1203,"Knotweed (Polygonum sp.)","Polygonum specio-1203","Plant Family","Herb",LC,1000,2465,low
flora-1204,"Barberry (Berberis sp.)","Berberis specio-1204","Plant Family","Shrub",LC,1044,3426,low
flora-1205,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1205","Plant Family","Shrub/Tree",LC,1169,2887,low
flora-1206,"Pine (Pinus sp.)","Pinus specio-1206","Plant Family","Tree",LC,1000,2192,low
flora-1207,"Fir (Abies sp.)","Abies specio-1207","Plant Family","Tree",VU,1932,3709,medium
flora-1208,"Spruce (Picea sp.)","Picea specio-1208","Plant Family","Tree",CR,1246,3020,critical
flora-1209,"Juniper (Juniperus sp.)","Juniperus specio-1209","Plant Family","Tree/Shrub",NT,1397,3425,low
flora-1210,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1210","Plant Family","Herb/Shrub",LC,1079,2863,low
flora-1211,"Saw-wort (Saussurea sp.)","Saussurea specio-1211","Plant Family","Alpine Herb",LC,3039,4174,low
flora-1212,"Fescue Grass (Festuca sp.)","Festuca specio-1212","Plant Family","Grass",VU,1022,2657,medium
flora-1213,"Bluegrass (Poa sp.)","Poa specio-1213","Plant Family","Grass",LC,1320,3549,low
flora-1214,"Feather Grass (Stipa sp.)","Stipa specio-1214","Plant Family","Grass",EN,2169,3716,high
flora-1215,"Cinquefoil (Potentilla sp.)","Potentilla specio-1215","Plant Family","Herb",LC,1494,3326,low
flora-1216,"Wild Rose (Rosa sp.)","Rosa specio-1216","Plant Family","Shrub",NT,1211,1839,low
flora-1217,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1217","Plant Family","Shrub/Climber",LC,1000,2434,low
flora-1218,"Primrose (Primula sp.)","Primula specio-1218","Plant Family","Alpine Herb",LC,1047,3285,low
flora-1219,"Rock Jasmine (Androsace sp.)","Androsace specio-1219","Plant Family","Alpine Herb",LC,1371,1964,low
flora-1220,"Gentian (Gentiana sp.)","Gentiana specio-1220","Plant Family","Alpine Herb",LC,1602,3339,low
flora-1221,"Catmint (Nepeta sp.)","Nepeta specio-1221","Plant Family","Herb",LC,1407,2776,low
flora-1222,"Sage (Salvia sp.)","Salvia specio-1222","Plant Family","Herb",NT,1044,1989,low
flora-1223,"Milkvetch (Astragalus sp.)","Astragalus specio-1223","Plant Family","Herb/Shrub",LC,1341,2446,low
flora-1224,"Sedge (Carex sp.)","Carex specio-1224","Plant Family","Sedge",LC,1000,2617,low
flora-1225,"Bog Sedge (Kobresia sp.)","Kobresia specio-1225","Plant Family","Sedge",VU,2894,4842,medium
flora-1226,"Willow (Salix sp.)","Salix specio-1226","Plant Family","Tree/Shrub",EN,1000,1574,high
flora-1227,"Corydalis (Corydalis sp.)","Corydalis specio-1227","Plant Family","Herb",LC,1244,2805,low
flora-1228,"Lousewort (Pedicularis sp.)","Pedicularis specio-1228","Plant Family","Herb",LC,1279,1974,low
flora-1229,"Campion (Silene sp.)","Silene specio-1229","Plant Family","Herb",LC,1107,3309,low
flora-1230,"Willowherb (Epilobium sp.)","Epilobium specio-1230","Plant Family","Herb",LC,1285,3275,low
flora-1231,"Buttercup (Ranunculus sp.)","Ranunculus specio-1231","Plant Family","Herb",LC,1000,3265,low
flora-1232,"Monkshood (Aconitum sp.)","Aconitum specio-1232","Plant Family","Herb",VU,1721,3757,medium
flora-1233,"Windflower (Anemone sp.)","Anemone specio-1233","Plant Family","Herb",LC,1068,3342,low
flora-1234,"Knotweed (Polygonum sp.)","Polygonum specio-1234","Plant Family","Herb",LC,1000,1722,low
flora-1235,"Barberry (Berberis sp.)","Berberis specio-1235","Plant Family","Shrub",NT,1344,3693,low
flora-1236,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1236","Plant Family","Shrub/Tree",LC,1443,2897,low
flora-1237,"Pine (Pinus sp.)","Pinus specio-1237","Plant Family","Tree",NT,1000,2394,low
flora-1238,"Fir (Abies sp.)","Abies specio-1238","Plant Family","Tree",LC,1528,4010,low
flora-1239,"Spruce (Picea sp.)","Picea specio-1239","Plant Family","Tree",LC,1582,3588,low
flora-1240,"Juniper (Juniperus sp.)","Juniperus specio-1240","Plant Family","Tree/Shrub",NT,2287,4121,low
flora-1241,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1241","Plant Family","Herb/Shrub",LC,1250,2333,low
flora-1242,"Saw-wort (Saussurea sp.)","Saussurea specio-1242","Plant Family","Alpine Herb",CR,3092,4691,critical
flora-1243,"Fescue Grass (Festuca sp.)","Festuca specio-1243","Plant Family","Grass",LC,1176,3596,low
flora-1244,"Bluegrass (Poa sp.)","Poa specio-1244","Plant Family","Grass",LC,1147,3549,low
flora-1245,"Feather Grass (Stipa sp.)","Stipa specio-1245","Plant Family","Grass",LC,1533,2072,low
flora-1246,"Cinquefoil (Potentilla sp.)","Potentilla specio-1246","Plant Family","Herb",LC,1322,3077,low
flora-1247,"Wild Rose (Rosa sp.)","Rosa specio-1247","Plant Family","Shrub",LC,1205,3523,low
flora-1248,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1248","Plant Family","Shrub/Climber",LC,1000,1852,low
flora-1249,"Primrose (Primula sp.)","Primula specio-1249","Plant Family","Alpine Herb",NT,2272,4366,low
flora-1250,"Rock Jasmine (Androsace sp.)","Androsace specio-1250","Plant Family","Alpine Herb",VU,1947,3237,medium
flora-1251,"Gentian (Gentiana sp.)","Gentiana specio-1251","Plant Family","Alpine Herb",LC,1490,2634,low
flora-1252,"Catmint (Nepeta sp.)","Nepeta specio-1252","Plant Family","Herb",LC,1180,2889,low
flora-1253,"Sage (Salvia sp.)","Salvia specio-1253","Plant Family","Herb",LC,1081,2331,low
flora-1254,"Milkvetch (Astragalus sp.)","Astragalus specio-1254","Plant Family","Herb/Shrub",LC,1425,2372,low
flora-1255,"Sedge (Carex sp.)","Carex specio-1255","Plant Family","Sedge",LC,1000,3069,low
flora-1256,"Bog Sedge (Kobresia sp.)","Kobresia specio-1256","Plant Family","Sedge",LC,1784,3625,low
flora-1257,"Willow (Salix sp.)","Salix specio-1257","Plant Family","Tree/Shrub",LC,1000,2810,low
flora-1258,"Corydalis (Corydalis sp.)","Corydalis specio-1258","Plant Family","Herb",NT,1154,3356,low
flora-1259,"Lousewort (Pedicularis sp.)","Pedicularis specio-1259","Plant Family","Herb",LC,1722,3869,low
flora-1260,"Campion (Silene sp.)","Silene specio-1260","Plant Family","Herb",LC,1049,3447,low
flora-1261,"Willowherb (Epilobium sp.)","Epilobium specio-1261","Plant Family","Herb",NT,1163,2662,low
flora-1262,"Buttercup (Ranunculus sp.)","Ranunculus specio-1262","Plant Family","Herb",CR,1000,2543,critical
flora-1263,"Monkshood (Aconitum sp.)","Aconitum specio-1263","Plant Family","Herb",LC,1955,3967,low
flora-1264,"Windflower (Anemone sp.)","Anemone specio-1264","Plant Family","Herb",NT,1634,3942,low
flora-1265,"Knotweed (Polygonum sp.)","Polygonum specio-1265","Plant Family","Herb",LC,1000,2073,low
flora-1266,"Barberry (Berberis sp.)","Berberis specio-1266","Plant Family","Shrub",LC,1334,2772,low
flora-1267,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1267","Plant Family","Shrub/Tree",LC,1369,2508,low
flora-1268,"Pine (Pinus sp.)","Pinus specio-1268","Plant Family","Tree",LC,1000,2701,low
flora-1269,"Fir (Abies sp.)","Abies specio-1269","Plant Family","Tree",LC,1798,2494,low
flora-1270,"Spruce (Picea sp.)","Picea specio-1270","Plant Family","Tree",LC,1632,4103,low
flora-1271,"Juniper (Juniperus sp.)","Juniperus specio-1271","Plant Family","Tree/Shrub",LC,1724,2921,low
flora-1272,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1272","Plant Family","Herb/Shrub",LC,1175,2573,low
flora-1273,"Saw-wort (Saussurea sp.)","Saussurea specio-1273","Plant Family","Alpine Herb",LC,1429,3230,low
flora-1274,"Fescue Grass (Festuca sp.)","Festuca specio-1274","Plant Family","Grass",LC,1109,3283,low
flora-1275,"Bluegrass (Poa sp.)","Poa specio-1275","Plant Family","Grass",LC,1250,2867,low
flora-1276,"Feather Grass (Stipa sp.)","Stipa specio-1276","Plant Family","Grass",LC,1358,2012,low
flora-1277,"Cinquefoil (Potentilla sp.)","Potentilla specio-1277","Plant Family","Herb",VU,1367,2704,medium
flora-1278,"Wild Rose (Rosa sp.)","Rosa specio-1278","Plant Family","Shrub",LC,1239,3429,low
flora-1279,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1279","Plant Family","Shrub/Climber",LC,1000,2852,low
flora-1280,"Primrose (Primula sp.)","Primula specio-1280","Plant Family","Alpine Herb",LC,1221,3194,low
flora-1281,"Rock Jasmine (Androsace sp.)","Androsace specio-1281","Plant Family","Alpine Herb",LC,2448,3555,low
flora-1282,"Gentian (Gentiana sp.)","Gentiana specio-1282","Plant Family","Alpine Herb",LC,1061,2516,low
flora-1283,"Catmint (Nepeta sp.)","Nepeta specio-1283","Plant Family","Herb",LC,1312,2913,low
flora-1284,"Sage (Salvia sp.)","Salvia specio-1284","Plant Family","Herb",LC,1468,2224,low
flora-1285,"Milkvetch (Astragalus sp.)","Astragalus specio-1285","Plant Family","Herb/Shrub",LC,1012,3356,low
flora-1286,"Sedge (Carex sp.)","Carex specio-1286","Plant Family","Sedge",LC,1000,1568,low
flora-1287,"Bog Sedge (Kobresia sp.)","Kobresia specio-1287","Plant Family","Sedge",LC,2879,4808,low
flora-1288,"Willow (Salix sp.)","Salix specio-1288","Plant Family","Tree/Shrub",LC,1000,2731,low
flora-1289,"Corydalis (Corydalis sp.)","Corydalis specio-1289","Plant Family","Herb",LC,1912,3788,low
flora-1290,"Lousewort (Pedicularis sp.)","Pedicularis specio-1290","Plant Family","Herb",LC,1194,2188,low
flora-1291,"Campion (Silene sp.)","Silene specio-1291","Plant Family","Herb",LC,1406,1908,low
flora-1292,"Willowherb (Epilobium sp.)","Epilobium specio-1292","Plant Family","Herb",LC,1182,2907,low
flora-1293,"Buttercup (Ranunculus sp.)","Ranunculus specio-1293","Plant Family","Herb",LC,1000,2590,low
flora-1294,"Monkshood (Aconitum sp.)","Aconitum specio-1294","Plant Family","Herb",LC,1464,3690,low
flora-1295,"Windflower (Anemone sp.)","Anemone specio-1295","Plant Family","Herb",VU,1886,3027,medium
flora-1296,"Knotweed (Polygonum sp.)","Polygonum specio-1296","Plant Family","Herb",LC,1000,2795,low
flora-1297,"Barberry (Berberis sp.)","Berberis specio-1297","Plant Family","Shrub",LC,1174,3422,low
flora-1298,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1298","Plant Family","Shrub/Tree",LC,2022,3001,low
flora-1299,"Pine (Pinus sp.)","Pinus specio-1299","Plant Family","Tree",LC,1000,3392,low
flora-1300,"Fir (Abies sp.)","Abies specio-1300","Plant Family","Tree",LC,1617,3158,low
flora-1301,"Spruce (Picea sp.)","Picea specio-1301","Plant Family","Tree",LC,1176,2090,low
flora-1302,"Juniper (Juniperus sp.)","Juniperus specio-1302","Plant Family","Tree/Shrub",LC,1861,3545,low
flora-1303,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1303","Plant Family","Herb/Shrub",NT,1237,2128,low
flora-1304,"Saw-wort (Saussurea sp.)","Saussurea specio-1304","Plant Family","Alpine Herb",LC,3300,4784,low
flora-1305,"Fescue Grass (Festuca sp.)","Festuca specio-1305","Plant Family","Grass",LC,1354,3292,low
flora-1306,"Bluegrass (Poa sp.)","Poa specio-1306","Plant Family","Grass",LC,1338,1842,low
flora-1307,"Feather Grass (Stipa sp.)","Stipa specio-1307","Plant Family","Grass",LC,2093,2745,low
flora-1308,"Cinquefoil (Potentilla sp.)","Potentilla specio-1308","Plant Family","Herb",LC,1340,3835,low
flora-1309,"Wild Rose (Rosa sp.)","Rosa specio-1309","Plant Family","Shrub",VU,1304,2610,medium
flora-1310,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1310","Plant Family","Shrub/Climber",LC,1000,2915,low
flora-1311,"Primrose (Primula sp.)","Primula specio-1311","Plant Family","Alpine Herb",LC,1886,2963,low
flora-1312,"Rock Jasmine (Androsace sp.)","Androsace specio-1312","Plant Family","Alpine Herb",NT,2640,3187,low
flora-1313,"Gentian (Gentiana sp.)","Gentiana specio-1313","Plant Family","Alpine Herb",LC,2092,2657,low
flora-1314,"Catmint (Nepeta sp.)","Nepeta specio-1314","Plant Family","Herb",LC,1162,2753,low
flora-1315,"Sage (Salvia sp.)","Salvia specio-1315","Plant Family","Herb",LC,1069,1784,low
flora-1316,"Milkvetch (Astragalus sp.)","Astragalus specio-1316","Plant Family","Herb/Shrub",LC,1322,2276,low
flora-1317,"Sedge (Carex sp.)","Carex specio-1317","Plant Family","Sedge",LC,1000,2321,low
flora-1318,"Bog Sedge (Kobresia sp.)","Kobresia specio-1318","Plant Family","Sedge",VU,1215,1728,medium
flora-1319,"Willow (Salix sp.)","Salix specio-1319","Plant Family","Tree/Shrub",LC,1000,1688,low
flora-1320,"Corydalis (Corydalis sp.)","Corydalis specio-1320","Plant Family","Herb",LC,1890,3720,low
flora-1321,"Lousewort (Pedicularis sp.)","Pedicularis specio-1321","Plant Family","Herb",LC,1375,2145,low
flora-1322,"Campion (Silene sp.)","Silene specio-1322","Plant Family","Herb",NT,1162,1882,low
flora-1323,"Willowherb (Epilobium sp.)","Epilobium specio-1323","Plant Family","Herb",NT,1111,2087,low
flora-1324,"Buttercup (Ranunculus sp.)","Ranunculus specio-1324","Plant Family","Herb",LC,1000,2090,low
flora-1325,"Monkshood (Aconitum sp.)","Aconitum specio-1325","Plant Family","Herb",LC,1328,2200,low
flora-1326,"Windflower (Anemone sp.)","Anemone specio-1326","Plant Family","Herb",LC,1024,2425,low
flora-1327,"Knotweed (Polygonum sp.)","Polygonum specio-1327","Plant Family","Herb",NT,1000,2820,low
flora-1328,"Barberry (Berberis sp.)","Berberis specio-1328","Plant Family","Shrub",LC,1011,2232,low
flora-1329,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1329","Plant Family","Shrub/Tree",LC,1870,3089,low
flora-1330,"Pine (Pinus sp.)","Pinus specio-1330","Plant Family","Tree",LC,1000,2465,low
flora-1331,"Fir (Abies sp.)","Abies specio-1331","Plant Family","Tree",LC,1412,3722,low
flora-1332,"Spruce (Picea sp.)","Picea specio-1332","Plant Family","Tree",LC,1955,3136,low
flora-1333,"Juniper (Juniperus sp.)","Juniperus specio-1333","Plant Family","Tree/Shrub",LC,2395,4134,low
flora-1334,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1334","Plant Family","Herb/Shrub",LC,1199,2571,low
flora-1335,"Saw-wort (Saussurea sp.)","Saussurea specio-1335","Plant Family","Alpine Herb",EN,1917,3258,high
flora-1336,"Fescue Grass (Festuca sp.)","Festuca specio-1336","Plant Family","Grass",LC,1101,2727,low
flora-1337,"Bluegrass (Poa sp.)","Poa specio-1337","Plant Family","Grass",VU,1428,3706,medium
flora-1338,"Feather Grass (Stipa sp.)","Stipa specio-1338","Plant Family","Grass",LC,2223,3485,low
flora-1339,"Cinquefoil (Potentilla sp.)","Potentilla specio-1339","Plant Family","Herb",LC,1145,3070,low
flora-1340,"Wild Rose (Rosa sp.)","Rosa specio-1340","Plant Family","Shrub",LC,1204,2051,low
flora-1341,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1341","Plant Family","Shrub/Climber",LC,1000,1946,low
flora-1342,"Primrose (Primula sp.)","Primula specio-1342","Plant Family","Alpine Herb",NT,1378,2352,low
flora-1343,"Rock Jasmine (Androsace sp.)","Androsace specio-1343","Plant Family","Alpine Herb",LC,1136,3193,low
flora-1344,"Gentian (Gentiana sp.)","Gentiana specio-1344","Plant Family","Alpine Herb",VU,2394,3594,medium
flora-1345,"Catmint (Nepeta sp.)","Nepeta specio-1345","Plant Family","Herb",LC,1018,3138,low
flora-1346,"Sage (Salvia sp.)","Salvia specio-1346","Plant Family","Herb",LC,1483,3288,low
flora-1347,"Milkvetch (Astragalus sp.)","Astragalus specio-1347","Plant Family","Herb/Shrub",LC,1340,2456,low
flora-1348,"Sedge (Carex sp.)","Carex specio-1348","Plant Family","Sedge",LC,1000,3089,low
flora-1349,"Bog Sedge (Kobresia sp.)","Kobresia specio-1349","Plant Family","Sedge",LC,2496,4599,low
flora-1350,"Willow (Salix sp.)","Salix specio-1350","Plant Family","Tree/Shrub",LC,1000,1759,low
flora-1351,"Corydalis (Corydalis sp.)","Corydalis specio-1351","Plant Family","Herb",NT,1739,3359,low
flora-1352,"Lousewort (Pedicularis sp.)","Pedicularis specio-1352","Plant Family","Herb",NT,1976,3312,low
flora-1353,"Campion (Silene sp.)","Silene specio-1353","Plant Family","Herb",LC,1491,2923,low
flora-1354,"Willowherb (Epilobium sp.)","Epilobium specio-1354","Plant Family","Herb",LC,1318,2564,low
flora-1355,"Buttercup (Ranunculus sp.)","Ranunculus specio-1355","Plant Family","Herb",LC,1000,2746,low
flora-1356,"Monkshood (Aconitum sp.)","Aconitum specio-1356","Plant Family","Herb",LC,1230,2213,low
flora-1357,"Windflower (Anemone sp.)","Anemone specio-1357","Plant Family","Herb",CR,1993,4243,critical
flora-1358,"Knotweed (Polygonum sp.)","Polygonum specio-1358","Plant Family","Herb",LC,1000,2842,low
flora-1359,"Barberry (Berberis sp.)","Berberis specio-1359","Plant Family","Shrub",CR,1305,2354,critical
flora-1360,"Rhododendron (Rhododendron sp.)","Rhododendron specio-1360","Plant Family","Shrub/Tree",NT,2327,4481,low
flora-1361,"Pine (Pinus sp.)","Pinus specio-1361","Plant Family","Tree",LC,1000,2776,low
flora-1362,"Fir (Abies sp.)","Abies specio-1362","Plant Family","Tree",LC,1513,2541,low
flora-1363,"Spruce (Picea sp.)","Picea specio-1363","Plant Family","Tree",LC,1849,3102,low
flora-1364,"Juniper (Juniperus sp.)","Juniperus specio-1364","Plant Family","Tree/Shrub",NT,1763,3642,low
flora-1365,"Wormwood/Sagebrush (Artemisia sp.)","Artemisia specio-1365","Plant Family","Herb/Shrub",LC,1385,3773,low
flora-1366,"Saw-wort (Saussurea sp.)","Saussurea specio-1366","Plant Family","Alpine Herb",LC,2607,4376,low
flora-1367,"Fescue Grass (Festuca sp.)","Festuca specio-1367","Plant Family","Grass",LC,1136,2865,low
flora-1368,"Bluegrass (Poa sp.)","Poa specio-1368","Plant Family","Grass",LC,1399,3760,low
flora-1369,"Feather Grass (Stipa sp.)","Stipa specio-1369","Plant Family","Grass",LC,1016,2597,low
flora-1370,"Cinquefoil (Potentilla sp.)","Potentilla specio-1370","Plant Family","Herb",LC,1972,4332,low
flora-1371,"Wild Rose (Rosa sp.)","Rosa specio-1371","Plant Family","Shrub",NT,1339,3568,low
flora-1372,"Bramble/Raspberry (Rubus sp.)","Rubus specio-1372","Plant Family","Shrub/Climber",VU,1000,1737,medium
flora-1373,"Primrose (Primula sp.)","Primula specio-1373","Plant Family","Alpine Herb",LC,1252,2100,low
flora-1374,"Rock Jasmine (Androsace sp.)","Androsace specio-1374","Plant Family","Alpine Herb",NT,2042,3060,low
flora-1375,"Gentian (Gentiana sp.)","Gentiana specio-1375","Plant Family","Alpine Herb",LC,1194,1956,low
flora-1376,"Catmint (Nepeta sp.)","Nepeta specio-1376","Plant Family","Herb",EN,1246,2923,high
flora-1377,"Sage (Salvia sp.)","Salvia specio-1377","Plant Family","Herb",LC,1439,2915,low
